Club Speed (mph),Attack Angle (deg),Club Path (deg),Club Face (deg),Face to Path (deg),Ball Speed (mph),Smash Factor,Launch Angle (deg),Launch Direction (deg),Backspin (rpm),Sidespin (rpm),Spin Rate (rpm),Spin Rate Type,Spin Axis (deg),Apex Height (ft),Total Distance (yards),Total Deviation Angle (deg),Total Deviation Distance (yards),Air Density (g/L),Temperature (F),Air Pressure (kPA),Carry Distance (yards),Carry Deviation Angle (deg),Carry Deviation Distance (yards)
78.06907659,-4.78,2.96,0.83,-2.13,90.64065958,1.161031532,21.09000015,1.049999952,6563.124023,-332.4735413,6571.540039,Measured,2.900000095,60.00656468,128.2480278,2.359999895,5.271216286,1.0863929,69.692,92.18,119.3022707,2.269999981,4.735345498
77.97959914,-3.57,3.6,-2.2,-5.8,91.19989365,1.169535297,21.21999931,-1.350000024,5624.952148,979.6881104,5709.629883,Measured,-9.880000114,59.51443369,126.6294848,-5.25,-11.59230138,1.0863929,69.692,92.18,121.6207339,-5.159999847,-10.9251966
76.68217609,-3.97,4.95,-1.95,-6.9,94.01842962,1.226079311,19.43000031,-0.980000019,6297.194824,983.8624268,6373.589844,Measured,-8.880000114,58.62861168,130.0415613,-4.559999943,-10.33464546,1.0863929,69.692,92.18,125.0109335,-4.579999924,-9.973753156
76.0110952,-1.79,6.96,3.5,-3.46,92.92233562,1.222483841,25.94000053,3.74000001,4644.281738,295.4487305,4653.669922,Measured,-3.640000105,78.51049969,138.4514419,2.579999924,6.233595592,1.0863929,69.692,92.18,129.1666673,2.730000019,6.146106612
77.39799571,-5.35,3.52,6.71,3.19,99.02917067,1.279479782,23.40999985,5.949999809,7373.634766,-904.0620728,7428.850098,Measured,6.989999771,83.75984477,138.484249,9.970000267,23.98293997,1.0863929,69.692,92.18,132.4256303,9.909999847,22.7909013
75.49659986,-2.06,1.0,-5.55,-6.55,102.3398354,1.355555556,7.539999962,-4.429999828,2286.955566,-49.90154266,2287.5,Measured,1.25,13.18897632,134.733155,-4.460000038,-10.47681531,1.0863929,69.692,92.18,103.0293078,-4.260000229,-7.655293088
77.12956335,-2.98,3.61,5.21,1.6,98.04492178,1.271171747,24.80999947,4.730000019,7124.383301,-605.7650757,7150.089844,Measured,4.860000134,87.30315161,137.3468901,7.570000172,18.08836496,1.0863929,69.692,92.18,131.1570432,7.550000191,17.22440945
78.76252684,-3.38,4.49,-4.89,-9.38,97.84359717,1.242260769,13.52000046,-3.450000048,3573.33252,419.1378174,3597.830078,Measured,-6.690000057,35.17060455,139.5559937,-5.449999809,-13.26552943,1.0863929,69.692,92.18,127.2856511,-5.489999771,-12.17191614
83.1916607,-0.91,2.08,1.93,-0.15,119.9668957,1.442054344,12.93000031,1.850000024,3635.44873,-371.1986389,3654.350098,Measured,5.829999924,59.3503942,195.6802195,5.78000021,19.70691214,1.0863929,69.692,92.18,177.8871431,4.130000114,12.80621177
84.73514674,-0.76,4.79,0.56,-4.23,122.2261976,1.442449825,13.06999969,1.049999952,3225.716064,-38.84843826,3225.949951,Measured,0.689999998,60.49868942,200.7546012,1.340000033,4.713473253,1.0863929,69.692,92.18,184.4160158,1.350000024,4.352580948
83.92984968,0.25,3.59,2.88,-0.71,116.6785967,1.390191894,15.90999985,2.809999943,1468.535278,592.1344604,1583.420044,Measured,-21.95999908,50.49212711,188.8998203,-5.53000021,-18.21959738,1.0863929,69.692,92.18,172.4518837,-1.590000033,-4.779089989
83.6166786,-1.73,2.37,-2.54,-4.91,119.5642465,1.429909063,10.06999969,-1.789999962,2202.451416,1307.719971,2561.429932,Measured,-30.70000076,30.01968379,189.2825917,-10.51000023,-34.52537149,1.0863929,69.692,92.18,152.0778626,-9.109999657,-24.08136533
86.47995705,-2.15,3.67,-4.75,-8.42,111.1086215,1.284790434,12.82999992,-3.450000048,2185.793213,1856.3125,2867.679932,Measured,-40.34000015,33.56299062,165.048117,-14.88000011,-42.37751531,1.0863929,69.692,92.18,138.188977,-13.07999992,-31.26640437
86.79312813,-1.86,5.52,3.95,-1.57,119.6984572,1.379123668,12.96000004,3.940000057,2549.317383,189.8943939,2556.379883,Measured,-4.260000229,50.95144269,201.8044606,2.200000048,7.731846207,1.0863929,69.692,92.18,177.4934417,2.809999943,8.705161896
87.32999284,0.89,7.87,-6.02,-13.89,112.2494638,1.285348368,3.460000038,-3.960000038,2206.872314,1070.647705,2452.870117,Measured,-25.87999916,4.330708834,123.6876624,-12.18999958,-26.11548465,1.0863929,69.692,92.18,80.85083148,-7.159999847,-10.07217852
86.32337151,-0.4,6.82,0.51,-6.31,118.8707932,1.377040668,6.619999886,1.269999981,3089.750977,1105.682617,3281.629883,Measured,-19.69000053,21.19422585,172.7362171,-4.849999905,-14.58880157,1.0863929,69.692,92.18,143.2086581,-3.930000067,-9.820646918
89.09717251,-1.49,4.64,-2.74,-7.38,122.0025074,1.369319631,7.96999979,-1.669999957,3485.744141,1265.951782,3708.51001,Measured,-19.95999908,32.02099813,182.1194212,-8.899999619,-28.19335158,1.0863929,69.692,92.18,161.3516987,-8.149999619,-22.87839028
84.51145311,2.56,10.23,4.2,-6.03,112.5402679,1.331656998,13.35000038,4.730000019,1696.803467,2281.418701,2843.23999,Measured,-53.36000061,31.75853118,158.0161915,-8.0,-22.00350048,1.0863929,69.692,92.18,133.0271209,-6.460000038,-14.96063026
90.976199,0.33,11.49,1.62,-9.87,122.740692,1.349151683,11.55000019,2.75999999,3243.704346,1339.608398,3509.439941,Measured,-22.44000053,49.67191714,187.2156632,-5.710000038,-18.62423522,1.0863929,69.692,92.18,175.6014953,-4.889999866,-14.9715656
85.9654617,1.32,7.12,1.71,-5.41,120.3919106,1.400468376,11.88000011,2.289999962,994.3724365,2652.51001,2832.77002,Measured,-69.44999695,23.91732271,159.7878397,-10.38000011,-28.78390168,1.0863929,69.692,92.18,124.1251094,-9.220000267,-19.89282648
87.06156049,0.92,8.79,-0.13,-8.92,124.3960286,1.428828382,7.920000076,1.0,2451.882813,2443.339111,3461.449951,Measured,-44.90000153,21.88320235,181.4851235,-12.22000027,-38.40769787,1.0863929,69.692,92.18,137.6531089,-9.630000114,-23.04243186
91.49069435,1.98,10.99,-1.89,-12.88,127.0356141,1.38850858,6.289999962,-0.180000007,2821.628662,2311.121582,3647.310059,Measured,-39.31999969,19.29133896,186.297032,-12.60000038,-40.6277357,1.0863929,69.692,92.18,140.1356074,-10.06000042,-24.48600108
88.60504653,0.4,8.79,-2.86,-11.65,123.9933794,1.3993941,8.840000153,-1.25,2448.852051,1674.25415,2966.47998,Measured,-34.36000061,28.24803037,195.7458503,-11.96000004,-40.58399017,1.0863929,69.692,92.18,154.3416501,-10.06000042,-26.95756739
89.45508232,1.55,10.23,-13.11,-23.34,95.62902649,1.069017254,7.400000095,-9.489999771,6028.412598,-2371.009277,6477.919922,Measured,21.46999931,16.60104968,135.2471546,-1.75999999,-4.166666604,1.0863929,69.692,92.18,99.77034488,-3.5,-6.102362121
66.83965641,12.38,12.5,11.94,-0.56,104.2412278,1.559571569,15.89999962,11.36999989,2328.670898,580.6028442,2399.959961,Measured,-14.0,45.73490676,162.2047324,7.690000057,21.69728801,1.0863929,69.692,92.18,147.2550239,8.100000381,20.7567799
68.27129563,11.93,11.03,13.03,2.0,103.4583035,1.515399738,16.09000015,12.07999992,2427.474365,404.0424805,2460.870117,Measured,-9.449999809,46.52231071,161.0564351,9.699999809,27.12160896,1.0863929,69.692,92.18,146.7191641,9.979999542,25.42650919
88.202398,-1.85,5.5,2.13,-3.37,127.5277343,1.445853369,12.27999973,2.440000057,3205.869873,310.3843994,3220.860107,Measured,-5.53000021,62.72966155,205.9383175,0.430000007,1.541994714,1.0863929,69.692,92.18,194.5866062,0.519999981,1.760717426
91.24463135,-1.15,4.02,1.3,-2.72,130.6370829,1.431723499,9.090000153,1.570000052,2159.061523,1011.837891,2384.399902,Measured,-25.11000061,33.98950019,206.7694743,-5.699999809,-20.52712211,1.0863929,69.692,92.18,177.5699859,-4.760000229,-14.75284314
92.27362205,-0.41,4.08,3.25,-0.83,122.1814579,1.324121186,12.85999966,3.180000067,1603.676636,375.8436279,1647.130005,Measured,-13.18999958,42.22440907,199.8140931,0.25999999,0.885826774,1.0863929,69.692,92.18,174.6281635,0.550000012,1.662292193
84.04169649,2.72,4.8,3.61,-1.19,102.6082653,1.220920919,12.43000031,3.569999933,720.8421021,-514.3614502,885.539978,Measured,35.50999832,19.61942263,160.7939619,7.28000021,20.37401483,1.0863929,69.692,92.18,107.2944014,6.360000134,11.89851281
93.05654975,-0.35,4.87,-8.26,-13.13,122.1590923,1.312740399,2.519999981,-6.179999828,1941.138916,522.3059082,2010.180054,Measured,-15.06000042,3.182414792,156.8569474,-6.900000095,-18.85389301,1.0863929,69.692,92.18,81.332024,-7.760000229,-10.97987747
82.00608447,8.56,9.26,10.9,1.64,110.5717616,1.348336069,11.61999989,10.10999966,1219.860352,1431.305176,1880.609985,Measured,-49.56000137,22.80183664,185.0503136,0.319999993,1.049868743,1.0863929,69.692,92.18,122.0144354,2.799999952,5.960192267
95.89745884,-0.83,6.55,-4.25,-10.8,112.3836831,1.171915131,8.460000038,-2.670000076,703.4129639,1193.205688,1385.109985,Measured,-59.47999954,11.15485596,165.5621166,-4.929999828,-14.23884564,1.0863929,69.692,92.18,89.96063226,-7.340000153,-11.49387602
91.28937008,0.2,7.5,-3.86,-11.36,125.2684324,1.372212693,2.349999905,-2.230000019,2375.641113,876.4202271,2532.149902,Measured,-20.25,4.232283339,170.7239727,-11.39999962,-33.74890705,1.0863929,69.692,92.18,95.87707586,-5.090000153,-8.508311691
81.44685039,1.69,3.24,-7.53,-10.77,115.1127395,1.413347956,9.229999542,-5.78000021,699.8234863,539.3258057,883.5300293,Measured,-37.61999893,13.84514367,204.5056868,-9.020000458,-32.05380519,0.9508776,69.692,80.74,105.1290434,-7.980000019,-14.58880157
93.01181102,0.88,7.87,-28.58,-36.45,52.52326311,0.564694554,59.34999847,-22.48999977,2475.265137,800.4430542,2601.469971,Measured,-17.92000008,64.82939708,46.36920552,-27.54000092,-21.43482106,0.9508776,69.692,80.74,42.04943216,-27.61000061,-19.48818864
86.18915533,2.01,5.89,-2.07,-7.96,110.191478,1.278484254,22.93000031,-0.959999979,3665.075928,1906.291992,4131.189941,Measured,-27.47999954,87.95931583,184.0332445,-11.55000019,-36.85476899,0.9508776,69.692,80.74,169.6522363,-10.82999992,-31.88976361
39.37007874,,,,,84.55619013,2.147727229,34.68000031,-18.30999947,3532.290283,2243.389648,4184.47998,Measured,-32.41999817,83.00524684,121.8066462,-29.84000015,-60.59711269,0.9508776,69.692,80.74,114.5669315,-29.38999939,-56.2226595
90.84198282,1.16,6.64,-7.11,-13.75,119.0273781,1.310268384,9.270000458,-5.010000229,831.1886597,723.0506592,1101.670044,Measured,-41.02000046,15.68241539,212.8718218,-9.520000458,-35.22528334,0.9508776,69.692,80.74,115.4965011,-8.119999886,-16.31671049
78.96385111,-3.1,9.44,14.13,4.69,76.03346832,0.962889566,30.71999931,12.78999996,3790.171387,-1806.195068,4198.540039,Measured,25.47999954,58.30052644,109.0004354,20.54999924,38.25459268,0.9508776,69.692,80.74,98.11898646,20.02000046,33.58486339
,,,,,29.05780192,-12.98999977,76.13999939,-36.33000183,766.0692139,187.0308838,788.5700073,Measured,-13.72000027,25.91863548,13.06867871,-38.27000046,-8.092738512,0.9508776,69.692,80.74,7.91776003,-39.04000092,-4.986876578
,,,,,30.9815685,-13.85000038,71.55000305,-1.200000048,1526.624146,62.91687775,1527.920044,Measured,-2.359999895,28.05118173,18.46019156,-1.419999957,-0.459317571,0.9508776,69.692,80.74,11.1767282,-1.429999948,-0.273403325
,,,,,100.7963524,-45.06000137,20.29999924,5.480000019,3049.061279,-360.3405457,3070.280029,Measured,6.739999771,61.58136633,170.3302712,7.789999962,23.07524101,0.9508776,69.692,80.74,151.8044593,7.630000114,20.14435704
,,,,,102.5635256,-45.84999847,24.35000038,-7.079999924,5197.770508,1808.020996,5503.25,Measured,-19.18000031,86.18766554,162.5109428,-15.57999992,-43.64610657,0.9508776,69.692,80.74,150.5140036,-15.14999962,-39.33727168
,,,,,36.57390923,-16.35000038,69.97000122,9.520000458,1548.052734,943.4525757,1812.890015,Measured,-31.36000061,37.95931658,24.40944849,6.71999979,2.854330594,0.9508776,69.692,80.74,15.94488181,7.78000021,2.154418229
,,,,,76.05583393,-34.0,38.20000076,-1.25,4033.09668,1046.03418,4166.540039,Measured,-14.53999996,80.93832046,106.4413843,-5.670000076,-10.50962342,0.9508776,69.692,80.74,97.43000474,-5.389999866,-9.153543182
,,,,,118.0654948,-52.77999878,6.949999809,-4.960000038,1297.459351,1319.84314,1850.780029,Measured,-45.49000168,10.33464598,191.7979056,-11.63000011,-38.65922843,0.9508776,69.692,80.74,99.9890642,-9.460000038,-16.43700758
,,,,,116.2983216,-51.99000168,15.26000023,-4.820000172,1521.121216,2031.845337,2538.149902,Measured,-53.18000031,40.05905524,183.4645609,-16.90999985,-53.37926659,0.9508776,69.692,80.74,151.3123366,-15.05000019,-39.28258767
71.26879026,-4.56,2.32,-0.96,-3.28,79.94810683,1.121782852,25.75,-0.5,4793.335449,6.692761898,4793.339844,Measured,-0.079999998,54.03543082,116.8525793,-0.550000012,-1.115485543,0.9508776,69.692,80.74,105.67585,-0.550000012,-1.017060375
72.76753758,-4.07,1.82,-5.55,-7.37,91.69202237,1.260067681,24.94000053,-4.329999924,4607.09375,1110.318481,4739.0,Measured,-13.55000019,69.35695338,142.2790968,-9.329999924,-23.06430463,0.9508776,69.692,80.74,130.3805788,-9.029999733,-20.46150381
72.99123121,-4.04,1.39,-1.26,-2.65,81.29026519,1.113699055,26.47999954,-0.860000014,4095.314941,27.87635231,4095.409912,Measured,-0.389999986,57.41469816,122.6268561,-1.019999981,-2.187226597,0.9508776,69.692,80.74,110.0065577,-1.019999981,-1.957567762
73.61757337,-3.18,1.97,4.64,2.67,84.44434503,1.147067761,31.57999992,4.050000191,3262.806152,-379.8280945,3284.840088,Measured,6.639999866,77.88713836,132.3600162,6.289999962,14.4903762,0.9508776,69.692,80.74,120.1224807,6.170000076,12.91557351
74.28865426,-3.82,1.07,,48.11,54.37992007,0.732008415,19.11000061,40.52999878,1567.58252,-5029.835938,5268.450195,Measured,72.69000244,10.49868782,47.53937141,48.11999893,35.4002613,0.9508776,69.692,80.74,37.89370246,46.81000137,27.62467217
69.54634932,-4.04,-3.28,-2.68,0.6,77.75590176,1.118044333,28.09000015,-2.609999895,4202.226563,-159.9642639,4205.27002,Measured,2.180000067,56.66010649,114.3044583,-2.130000114,-4.254155845,0.9508776,69.692,80.74,102.7777814,-2.200000048,-3.947943892
68.76342162,0.18,-9.9,-0.03,9.87,76.30189829,1.109629168,26.65999985,-1.25999999,3490.048096,800.6099243,3580.699951,Measured,-12.92000008,49.08136495,112.7077839,-4.630000114,-9.098862308,0.9508776,69.692,80.74,99.08136316,-4.300000191,-7.425634254
77.73353615,-3.44,0.02,-3.96,-3.98,92.47494665,1.189640292,27.56999969,-3.25,4560.5625,-254.1765594,4567.640137,Measured,3.190000057,81.75853043,144.9693762,-2.359999895,-5.971128651,0.9508776,69.692,80.74,133.8692079,-2.460000038,-5.741469816
76.95060845,-4.38,-4.23,-2.26,1.97,89.41034632,1.16191864,19.07999992,-2.390000105,4342.119141,-954.6766968,4445.830078,Measured,12.39999962,44.75065729,134.9628212,1.320000052,3.105861673,0.9508776,69.692,80.74,119.6194196,0.930000007,1.94663164
76.54795991,-7.2,-9.37,-2.15,7.22,86.56943621,1.130917614,16.94000053,-2.940000057,1192.96228,-577.4712524,1325.380005,Measured,25.82999992,26.0170598,137.6421704,0.589999974,1.432633358,0.9508776,69.692,80.74,100.2624675,-0.170000002,-0.295275602
77.6440587,-4.99,-1.2,-4.61,-3.41,96.38958517,1.241428987,15.75,-3.930000067,2066.036377,1069.102295,2326.26001,Measured,-27.36000061,32.64435633,152.9964938,-9.949999809,-26.4326335,0.9508776,69.692,80.74,122.5721805,-8.970000267,-19.11635995
77.17430208,-3.86,-0.73,-9.28,-8.55,87.3523605,1.131884036,15.52999973,-7.71999979,1303.967651,1637.551025,2093.300049,Measured,-51.47000122,21.58792626,130.5774295,-15.85999966,-35.68460309,0.9508776,69.692,80.74,90.72615823,-13.93999958,-21.8503932
78.2480315,-3.43,-1.78,-6.03,-4.25,112.7863237,1.441395031,15.27000046,-5.170000076,3964.678223,1200.782959,4142.529785,Measured,-16.85000038,57.21784952,185.8376998,-11.56999969,-37.27034321,0.9508776,69.692,80.74,167.6399752,-11.06000042,-32.16316694
82.47584109,-3.6,0.66,-3.93,-4.59,113.7705812,1.379441297,15.61999989,-3.150000095,5534.468262,276.490448,5541.370117,Measured,-2.859999895,68.43832221,184.3285248,-4.559999943,-14.66535416,0.9508776,69.692,80.74,170.5708675,-4.510000229,-13.40769929
82.2297781,-3.74,-0.77,-6.3,-5.53,117.0588803,1.423558265,14.88000011,-5.269999981,4634.839355,1488.976318,4868.140137,Measured,-17.80999947,63.54987152,191.6229235,-12.80000019,-42.46500638,0.9508776,69.692,80.74,175.3608991,-12.28999996,-37.31408457
62.54473873,14.5,0.68,6.52,5.84,89.47745168,1.430615165,19.62000084,5.440000057,2707.967041,852.7796021,2839.070068,Measured,-17.47999954,42.61810949,140.649607,1.210000038,2.974628203,0.9508776,69.692,80.74,120.6036732,1.769999981,3.729221441
80.73103078,-1.57,0.39,-12.76,-13.15,104.1741224,1.29038514,13.72000027,-10.43999958,2672.401855,177.5007172,2678.290039,Measured,-3.799999952,35.8267719,171.3254633,-11.65999985,-34.61286048,0.9508776,69.692,80.74,141.6776061,-11.56000042,-28.39020022
64.75930565,10.55,-1.66,6.63,8.29,91.08804854,1.406563082,21.94000053,5.239999771,2988.322266,-502.2185364,3030.22998,Measured,9.539999962,53.93700963,147.6159183,8.100000381,20.78958905,0.9508776,69.692,80.74,129.8118952,7.860000134,17.73840695
73.79652827,0.77,-4.68,6.82,11.5,89.63403654,1.214610479,24.44000053,5.010000229,4020.410156,-1924.532471,4457.299805,Measured,25.57999992,61.0892416,137.1609779,13.47999954,31.97725259,0.9508776,69.692,80.74,124.0048112,12.81999969,27.51531042
79.94810308,-0.17,-0.76,8.8,9.56,97.26198895,1.216564061,24.38999939,7.130000114,5314.976563,-2308.811768,5794.790039,Measured,23.47999954,75.65616623,149.1579171,16.82999992,43.18679099,0.9508776,69.692,80.74,137.8390211,16.28000069,38.64829413
79.38886901,-2.09,-2.16,1.19,3.35,87.41947439,1.101155307,21.85000038,0.709999979,2878.314453,-567.3117065,2933.689941,Measured,11.14999962,48.4251976,138.6920382,3.630000114,8.770779153,0.9508776,69.692,80.74,120.5708661,3.309999943,6.955380723
81.87186829,-4.16,-2.59,-2.6,-0.01,93.48156969,1.141803304,15.51000023,-2.460000038,1191.68335,99.85899353,1195.859985,Measured,-4.789999962,26.67322872,157.9287004,-3.140000105,-8.650481023,0.9508776,69.692,80.74,111.9641265,-3.0,-5.861767425
81.24552613,-3.08,-0.6,1.78,2.38,86.88260592,1.069383264,16.42000008,1.379999995,1101.124512,194.554306,1118.180054,Measured,-10.02000046,24.7047251,141.1417296,0.150000006,0.360892403,0.9508776,69.692,80.74,99.61723134,0.430000007,0.754593173
84.35486757,-5.02,-2.18,-2.09,0.09,106.5005382,1.262529849,14.53999996,-1.99000001,4088.789551,-169.2264404,4092.290039,Measured,2.369999886,47.93306974,171.708218,-1.25,-3.740157564,0.9508776,69.692,80.74,152.9746335,-1.340000033,-3.565179342
83.72852541,-4.06,-1.38,1.08,2.46,95.40533627,1.139460367,17.37999916,0.720000029,3257.81665,-1076.158447,3430.959961,Measured,18.28000069,42.58530034,149.3438294,5.909999847,15.37620343,0.9508776,69.692,80.74,129.7353426,5.320000172,12.02974628
86.74838941,-3.06,-0.46,2.15,2.61,116.7233364,1.345538945,17.47999954,1.710000038,5300.51123,-1587.204834,5533.049805,Measured,16.67000008,79.8884527,191.7650985,9.260000229,30.83989585,0.9508776,69.692,80.74,177.1653543,8.789999962,27.05599275
82.76664281,-4.77,-9.29,,43.36,83.81800559,1.012702736,4.099999905,26.81999969,2872.279541,-1706.112793,3340.780029,Measured,30.70999908,2.034120751,102.9746322,30.45000076,52.18722793,0.9508776,69.692,80.74,39.14042095,29.22999954,19.10542357
84.71277738,-5.26,-9.36,-3.45,5.91,103.8833183,1.226300465,17.37000084,-4.0,939.6777954,-686.9848633,1164.02002,Measured,36.16999817,38.15616835,176.4435655,1.0,3.062117183,0.9508776,69.692,80.74,138.8560818,0.109999999,0.262467186
89.72351467,-2.73,-3.45,-16.7,-13.25,91.31173876,1.017701314,19.37999916,-14.14999962,7713.923828,1773.810425,7915.240234,Measured,-12.94999981,52.19816223,130.4352544,-20.11000061,-44.84907953,0.9508776,69.692,80.74,120.5818046,-19.87000084,-40.97769162
85.54044381,-4.16,-7.92,0.87,8.79,93.34735044,1.091265678,14.14999962,-0.270000011,907.2342529,1663.294556,1894.630005,Measured,-61.38999939,19.5538059,143.0774298,-8.829999924,-21.94881856,0.9508776,69.692,80.74,92.22441145,-6.539999962,-10.50962342
83.05744452,-5.37,-9.35,-4.98,4.37,118.7365825,1.429571824,13.93999958,-5.260000229,3124.302246,-499.3136597,3163.949951,Measured,9.079999924,55.15091688,204.76816,-2.390000105,-8.541119797,0.9508776,69.692,80.74,182.3818944,-2.710000038,-8.617672916
82.16267001,-0.69,-8.44,4.78,13.22,98.98443092,1.204737272,17.59000015,2.869999886,751.5959473,68.26831818,754.6900024,Measured,-5.190000057,34.21916111,171.8832001,2.390000105,7.152230929,0.9508776,69.692,80.74,128.2589663,2.49000001,5.577427717
81.53632785,-1.92,1.8,-17.36,-19.16,104.8899414,1.286419736,,-14.03999996,417.9454346,891.8127441,984.8900146,Measured,-64.88999939,0.0,28.80577445,-15.10999966,-7.502187373,0.9508776,69.692,80.74,28.80577445,-15.10999966,-7.502187373
83.14692198,-2.8,3.5,-7.2,-10.7,107.1716174,1.288942692,4.739999771,-5.480000019,1765.080811,-411.396698,1812.390015,Measured,13.11999989,4.921259843,165.4746255,-3.769999981,-10.89238849,0.9508776,69.692,80.74,73.56736291,-4.389999866,-5.632108591
76.34663565,-0.89,2.17,-1.2,-3.37,112.0481392,1.467623796,6.809999943,-0.720000029,1596.384155,144.1586914,1602.880005,Measured,-5.159999847,10.43307109,186.2532782,-1.49000001,-4.855643107,0.9508776,69.692,80.74,101.509186,-1.25,-2.220034964
84.73514674,-1.11,4.22,-5.46,-9.68,116.745702,1.377771875,8.569999695,-3.960000038,522.5557251,760.8920898,923.0499878,Measured,-55.52000046,11.48293963,199.9015675,-8.140000343,-28.31364763,0.9508776,69.692,80.74,95.8442688,-6.71999979,-11.20953631
82.83375089,5.25,9.26,-3.59,-12.85,98.5594161,1.189846108,20.87999916,-1.789999962,2475.601563,2667.796631,3639.469971,Measured,-47.13999939,51.50918573,150.3718285,-14.81999969,-38.4514434,0.9508776,69.692,80.74,132.3272091,-13.36999989,-30.5883632
80.30601288,-2.47,2.8,4.0,1.2,116.1641023,1.446518114,7.230000019,3.640000105,2470.067627,-317.7375793,2490.419922,Measured,7.329999924,16.89632577,200.5796191,5.440000057,19.01793459,0.9508776,69.692,80.74,131.1570432,5.0,11.42825876
